PERIOD,cl_id,MCC,currency,TRDATETIME,amount,target_flag,target_sum,trx_category_mul,mday,ymonth,year,wday,is_weekend,mcc_group,amount_log,channel_type1,channel_type2,channel_type3,channel_type4,channel_type5,trx_BACK_TRX,trx_C2C_IN,trx_C2C_OUT,trx_CASH_ADV,trx_CAT,trx_DEPOSIT,trx_POS,trx_WD_ATM_OTHER,trx_WD_ATM_PARTNER,trx_WD_ATM_ROS
01/01/2017,5669,5411,810,2017-01-26 00:00:00,124.0,1,23.05,-1,26,1,2017,3,False,17.0,4.8283137373023015,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/07/2017,373,4215,810,2017-07-16 00:00:00,4938.0,1,254670.24,-1,16,7,2017,6,True,18.0,8.504918160540624,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/02/2017,3972,5411,810,2017-02-07 00:00:00,372.0,1,153912.5,-1,7,2,2017,1,False,17.0,5.921578419643816,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/08/2017,4493,5641,810,2017-08-08 00:00:00,4490.0,1,214866.42,-1,8,8,2017,1,False,8.0,8.409830673087738,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/08/2017,525,5812,810,2017-08-25 00:00:00,565.0,1,492085.83,-1,25,8,2017,4,False,15.0,6.338594078203183,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/12/2016,6931,5261,810,2016-12-29 00:00:00,804.0,1,201.0,-1,29,12,2016,3,False,17.0,6.690842277418564,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/08/2017,1016,5411,810,2017-08-09 00:00:00,1023.0,1,221213.39,-1,9,8,2017,2,False,17.0,6.931471805599453,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/07/2017,9338,5691,810,2017-07-29 00:00:00,2398.0,0,0.0,-1,29,7,2017,5,True,8.0,7.782807262839695,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/11/2016,2967,5977,810,2016-11-05 00:00:00,1039.29,0,0.0,-1,5,11,2016,5,True,15.0,6.947254799418902,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/08/2017,3467,6010,810,2017-08-19 08:28:32,27000.0,1,124670.64,1,19,8,2017,5,True,11.0,10.203629181337648,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
01/09/2017,2115,4814,810,2017-09-30 00:00:00,2000.0,1,46794.71,-1,30,9,2017,5,True,5.0,7.601402334583733,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/07/2017,563,5533,810,2017-07-20 00:00:00,1800.0,1,213057.8,-1,20,7,2017,3,False,1.0,7.496097345175956,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/12/2016,8212,5411,810,2016-12-25 00:00:00,1421.4,0,0.0,-1,25,12,2016,6,True,17.0,7.26010086475964,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/05/2017,1472,5814,810,2017-05-24 00:00:00,141.0,1,200.0,-1,24,5,2017,2,False,15.0,4.955827057601261,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/01/2017,6488,5411,810,2017-01-13 00:00:00,242.1,1,175046.12,-1,13,1,2017,4,False,17.0,5.493472881322077,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/04/2017,9331,6011,810,2017-04-29 19:45:42,150000.0,1,2992.0,-1,29,4,2017,5,True,11.0,11.918397239722838,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
01/04/2017,7052,5046,810,2017-04-05 00:00:00,29185.0,1,135557.3,-1,5,4,2017,2,False,9.0,10.281444421227691,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/04/2017,529,6011,933,2017-04-23 00:00:00,250.0,1,211926.83,-1,23,4,2017,6,True,11.0,5.5254529391317835,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
01/11/2016,7121,5995,810,2016-11-20 00:00:00,100.0,1,48940.94,-1,20,11,2016,6,True,15.0,4.61512051684126,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/11/2017,4870,5812,810,2017-11-04 00:00:00,1786.0,1,9214.99,-1,4,11,2017,5,True,15.0,7.488293515159428,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/01/2017,9382,5499,810,2017-01-28 00:00:00,850.0,0,0.0,-1,28,1,2017,5,True,17.0,6.7464121285733745,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/01/2017,5319,5814,810,2017-01-20 00:00:00,68.0,1,7552.01,-1,20,1,2017,4,False,15.0,4.23410650459726,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/02/2017,8785,5411,810,2017-02-19 00:00:00,1500.0,0,0.0,-1,19,2,2017,6,True,17.0,7.313886831633462,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/06/2017,2780,5411,810,2017-06-28 00:00:00,481.0,0,0.0,-1,28,6,2017,2,False,17.0,6.1779441140506,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/06/2017,3115,5944,810,2017-06-08 00:00:00,30699.0,0,0.0,-1,8,6,2017,3,False,15.0,10.332017933575289,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/12/2017,4598,4121,810,2017-12-27 00:00:00,99.0,0,0.0,-1,27,12,2017,2,False,18.0,4.605170185988092,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/04/2017,4317,5733,810,2017-04-12 00:00:00,32459.0,1,119306.3,-1,12,4,2017,2,False,15.0,10.387763841068582,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/12/2016,6883,5499,398,2016-12-03 00:00:00,2441.0,1,1585.0,-1,3,12,2016,5,True,17.0,7.80057265467065,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/08/2017,1673,5814,810,2017-08-13 00:00:00,800.0,1,2061.0,-1,13,8,2017,6,True,15.0,6.68586094706836,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/12/2016,6207,5977,810,2016-12-22 00:00:00,11782.0,0,0.0,-1,22,12,2016,3,False,15.0,9.37441309371334,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/11/2016,8795,5499,810,2016-11-03 00:00:00,103.02,0,0.0,-1,3,11,2016,3,False,17.0,4.644583188344926,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/01/2017,7645,5411,810,2017-01-14 00:00:00,5830.78,1,799.0,-1,14,1,2017,5,True,17.0,8.671077550068874,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/01/2017,8332,5411,810,2017-01-17 00:00:00,943.0,0,0.0,-1,17,1,2017,1,False,17.0,6.8501261661455,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/07/2017,3674,5411,810,2017-07-26 00:00:00,160.0,1,95065.65,-1,26,7,2017,2,False,17.0,5.081404364984463,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/05/2017,9237,7929,810,2017-05-14 00:00:00,1050.0,0,0.0,-1,14,5,2017,6,True,14.0,6.957497370876951,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/09/2017,2675,5541,810,2017-09-16 00:00:00,1000.31,1,14580.98,-1,16,9,2017,5,True,1.0,6.909064421680765,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/11/2016,1371,5411,810,2016-11-20 00:00:00,773.0,1,156266.79,-1,20,11,2016,6,True,17.0,6.651571873589727,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/08/2017,9998,5641,810,2017-08-25 00:00:00,1648.0,0,0.0,-1,25,8,2017,4,False,8.0,7.407924322559599,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/07/2017,7026,5411,810,2017-07-09 00:00:00,448.54,0,0.0,-1,9,7,2017,6,True,17.0,6.108224837716682,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/02/2017,8794,5411,810,2017-02-10 00:00:00,25.0,1,5184.58,-1,10,2,2017,4,False,17.0,3.258096538021482,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/11/2016,5815,5411,810,2016-11-24 00:00:00,715.77,0,0.0,-1,24,11,2016,3,False,17.0,6.574755008106301,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/07/2017,8492,5411,810,2017-07-04 00:00:00,166.0,0,0.0,-1,4,7,2017,1,False,17.0,5.117993812416755,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/02/2017,6279,5411,810,2017-02-28 00:00:00,1260.0,1,297963.35,-1,28,2,2017,1,False,17.0,7.139660335964919,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/12/2016,10062,5611,810,2016-12-08 00:00:00,4100.0,1,107126.35,-1,8,12,2016,3,False,8.0,8.31898612539206,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/09/2017,2380,6051,810,2017-09-12 00:00:00,1010.0,1,62390.6,-1,12,9,2017,1,False,11.0,6.918695219020472,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/12/2016,7222,6011,810,2016-12-29 17:08:40,2800.0,1,199.0,-1,29,12,2016,3,False,11.0,7.937731775260109,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
01/05/2017,2358,5541,810,2017-05-27 00:00:00,2150.0,1,512689.01,-1,27,5,2017,5,True,1.0,7.67368812926773,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/05/2017,5608,5499,810,2017-05-10 00:00:00,751.0,1,40.5,-1,10,5,2017,2,False,17.0,6.62273632394984,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/02/2017,5762,5411,810,2017-02-10 00:00:00,70.0,1,2864.66,-1,10,2,2017,4,False,17.0,4.2626798770413155,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/02/2017,376,4111,810,2017-02-08 00:00:00,1430.0,1,116577.04,-1,8,2,2017,2,False,18.0,7.266128779556451,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/12/2016,523,5411,810,2016-12-18 00:00:00,729.0,1,462893.61,-1,18,12,2016,6,True,17.0,6.593044534142437,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/03/2017,1005,5541,810,2017-03-31 00:00:00,1254.64,0,0.0,-1,31,3,2017,4,False,1.0,7.135400681739754,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/06/2017,9,5999,810,2017-06-04 21:23:43,1906.09,0,0.0,-1,4,6,2017,6,True,15.0,7.553333799033199,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/11/2017,183,5411,810,2017-11-29 00:00:00,1223.93,0,0.0,-1,29,11,2017,2,False,17.0,7.11063897848897,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
01/03/2017,8622,5411,810,2017-03-21 00:00:00,52.0,0,0.0,-1,21,3,2017,1,False,17.0,3.970291913552122,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/09/2017,6943,5541,810,2017-09-18 00:00:00,462.81,0,0.0,-1,18,9,2017,0,False,1.0,6.139474985606676,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/07/2017,2089,5411,810,2017-07-06 00:00:00,573.0,1,177622.68,-1,6,7,2017,3,False,17.0,6.352629396319567,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/04/2017,7643,6011,810,2017-04-20 09:13:03,18000.0,1,378480.64,-1,20,4,2017,3,False,11.0,9.798182590890704,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
01/07/2017,10163,5411,978,2017-07-11 00:00:00,40.8,0,0.0,-1,11,7,2017,1,False,17.0,3.7328963395307104,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/11/2016,5366,5200,810,2016-11-12 00:00:00,256.0,1,551.5,-1,12,11,2016,5,True,17.0,5.54907608489522,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/02/2017,8260,5814,810,2017-02-14 00:00:00,75.0,0,0.0,-1,14,2,2017,1,False,15.0,4.330733340286331,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/04/2017,2381,5411,810,2017-04-03 00:00:00,209.5,1,14708.99,-1,3,4,2017,0,False,17.0,5.349485653122436,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/06/2017,1360,6011,810,2017-06-11 00:00:00,900.0,0,0.0,-1,11,6,2017,6,True,11.0,6.803505257608338,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
01/03/2017,7918,5311,810,2017-03-02 00:00:00,50.0,1,53251.04,-1,2,3,2017,3,False,17.0,3.9318256327243257,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/12/2016,9852,6011,810,2016-12-29 12:04:59,175000.0,0,0.0,-1,29,12,2016,3,False,11.0,12.07254696717504,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
01/09/2017,1410,5912,810,2017-09-30 00:00:00,186.8,1,133519.22,-1,30,9,2017,5,True,15.0,5.235377566774162,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/02/2017,10122,5999,810,2017-02-25 00:00:00,388.0,0,0.0,-1,25,2,2017,5,True,15.0,5.963579343618446,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/10/2017,1764,5641,810,2017-10-06 00:00:00,360.0,1,91078.23,-1,6,10,2017,4,False,8.0,5.8888779583328805,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/01/2017,4092,5942,810,2017-01-28 00:00:00,165.0,0,0.0,-1,28,1,2017,5,True,15.0,5.111987788356544,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/08/2017,850,5661,810,2017-08-29 00:00:00,3990.0,1,1791264.07,-1,29,8,2017,1,False,8.0,8.291797105048733,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/03/2018,5515,5533,810,2018-03-29 00:00:00,969.0,0,0.0,-1,29,3,2018,3,False,1.0,6.877296071497429,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/02/2017,7415,5411,810,2017-02-06 00:00:00,315.0,1,33.0,-1,6,2,2017,0,False,17.0,5.755742213586912,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/04/2017,90,5411,810,2017-04-13 00:00:00,101.8,0,0.0,-1,13,4,2017,3,False,17.0,4.632785353021065,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
01/07/2017,4927,8099,810,2017-07-07 00:00:00,690.0,1,187595.24,-1,7,7,2017,4,False,13.0,6.53813982376767,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/12/2016,6812,4900,810,2016-12-06 00:00:00,5000.0,0,0.0,-1,6,12,2016,1,False,5.0,8.517393171418904,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/07/2017,7709,5942,810,2017-07-20 00:00:00,43.0,1,119795.79,-1,20,7,2017,3,False,15.0,3.784189633918261,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/05/2017,6827,6011,810,2017-05-02 16:01:46,1000.0,0,0.0,1,2,5,2017,1,False,11.0,6.90875477931522,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
01/02/2017,81,5814,810,2017-02-08 00:00:00,179.0,1,225603.28,-1,8,2,2017,2,False,15.0,5.19295685089021,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
01/03/2017,6595,5331,810,2017-03-22 00:00:00,885.0,1,180757.31,-1,22,3,2017,2,False,17.0,6.786716950605081,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/06/2017,7948,5812,810,2017-06-20 00:00:00,1910.0,1,243529.89,-1,20,6,2017,1,False,15.0,7.555381944240273,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/12/2016,9674,5411,810,2016-12-14 00:00:00,877.0,0,0.0,-1,14,12,2016,2,False,17.0,6.777646593635117,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/09/2017,545,5942,810,2017-09-01 00:00:00,545.0,1,150519.49,-1,1,9,2017,4,False,15.0,6.302618975744905,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/06/2017,2212,5814,810,2017-06-28 00:00:00,179.0,1,94827.3,-1,28,6,2017,2,False,15.0,5.19295685089021,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/11/2016,1478,5499,810,2016-11-28 00:00:00,1391.0,1,35595.38,-1,28,11,2016,0,False,17.0,7.238496840894365,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/06/2017,2491,6300,810,2017-06-06 00:00:00,4500.0,1,581555.09,-1,6,6,2017,1,False,11.0,8.412054873292933,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/09/2017,1933,4121,810,2017-09-13 00:00:00,95.0,1,132574.84,-1,13,9,2017,2,False,18.0,4.564348191467836,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/03/2017,4564,7995,810,2017-03-07 00:00:00,2500.0,1,191672.94,-1,7,3,2017,1,False,14.0,7.824445930877619,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/12/2017,3259,5411,810,2017-12-22 00:00:00,9628.82,1,109319.81,-1,22,12,2017,4,False,17.0,9.172619813028696,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/06/2017,1297,5411,810,2017-06-26 00:00:00,367.06,1,169773.06,-1,26,6,2017,0,False,17.0,5.908245968357049,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/12/2016,3143,5813,810,2016-12-02 00:00:00,580.0,1,42409.42,-1,2,12,2016,4,False,15.0,6.364750756851911,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/02/2017,3399,5977,810,2017-02-27 00:00:00,484.0,1,7581.6,-1,27,2,2017,0,False,15.0,6.184148890937483,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
